feature,votes,score_variance,rank_variance,score_pearson,rank_pearson,score_mutual_info,rank_mutual_info,score_relieff,rank_relieff,score_mrmr,rank_mrmr,score_rfe,rank_rfe,score_boruta,rank_boruta,score_shap,rank_shap,avg_rank,selection_pct
TF:WPT_ddaa_iqr,6,2.7973621286037087e-07,888.0,0.21726960974175433,123.0,0.35345870322361206,178.0,0.057264982673713605,515.0,261.0,140.0,-7.0,452.5,-1.0,226.5,0.00010091401628048377,440.0,370.375,75.0
TF:WPT_ddda_rms,6,8.329871343448758e-05,750.0,0.21562658985652353,156.0,0.3541481111871656,173.0,0.06033741902605995,410.0,190.0,211.0,-9.0,652.5,-1.0,226.5,0.00011043709394292867,391.0,371.25,75.0
TF:DWT_L0_max,6,57.87214279174805,93.0,0.14009974104484055,534.0,0.17832809683950224,611.0,0.08829906854615749,107.0,0.0,701.5,-6.0,352.5,-1.0,226.5,0.0001220157167655358,347.0,371.5625,75.0
TF:DWT_L4_rms,6,0.1955372840166092,324.0,0.21717276309706152,125.0,0.3494553118328958,200.0,0.05899388165272879,459.0,163.0,238.0,-9.0,652.5,-86.0,607.5,0.00011548372348194593,367.0,371.625,75.0
TF:DWT_L0_kurt,6,11.774751663208008,141.0,0.11442377658557852,607.0,0.16892403960865776,626.0,0.11056766512933358,54.0,0.0,701.5,-7.0,452.5,-1.0,226.5,0.0003221133624617299,175.0,372.9375,75.0
TF:DWT_L1_max,6,6.284212589263916,157.0,0.11159655008863961,617.0,0.19854943660348834,585.0,0.06941113791903336,230.0,0.0,701.5,-5.0,252.5,-1.0,226.5,0.00022764153618739193,218.0,373.4375,75.0
TF:WPT_aaaa_var,6,11.641681671142578,142.0,0.21169481553765157,184.0,0.31253346525505776,346.0,0.05986706995190308,433.0,140.0,261.0,-11.0,852.5,-1.0,226.5,8.683728779041264e-05,578.0,377.875,75.0
TIME:p99,6,0.1610802263021469,343.0,0.14188152946771806,520.0,0.16514306011739688,631.0,0.06422293578943446,317.0,43.0,358.0,-4.0,152.5,-1.0,226.5,9.743460982221734e-05,487.0,379.375,75.0
TF:DWT_L4_tk_std,6,1.1259480714797974,228.0,0.211949395100309,182.0,0.33976045359662654,257.0,0.05300675881338841,593.0,176.0,225.0,-5.0,252.5,-2.0,488.0,6.56334217923808e-05,818.0,380.4375,75.0
TF:WPT_aadd_min,6,3.3400001525878906,186.0,0.19476163924706874,325.0,0.2804929645156409,424.0,0.051781405863330215,612.0,0.0,701.5,-5.0,252.5,-1.0,226.5,0.00012938599760297414,324.0,381.4375,75.0
TF:DWT_L0_range,6,135.75450134277344,80.5,0.157670194188516,472.5,0.17525922485040457,615.0,0.11910475819830309,38.5,0.0,701.5,-10.0,752.5,-1.0,226.5,0.0002737356895558507,200.0,385.875,75.0
TF:Et_iqr,6,0.08296990394592285,386.0,0.1821931328980787,378.0,0.29814985744180156,384.0,0.07173650994008357,208.0,0.0,701.5,-8.0,552.5,-1.0,226.5,0.0001684048868923297,262.0,387.3125,75.0
TF:Ef_mean,6,0.000562128028832376,671.0,0.16733299247736502,438.0,0.26537214695306455,461.0,0.14197213023373698,21.0,0.0,701.5,-7.0,452.5,-1.0,226.5,0.0003817911226080638,137.0,388.5625,75.0
TF:DWT_L1_min,6,5.9146647453308105,162.0,0.11258544440502351,613.0,0.1914561115437885,593.0,0.06896746831183782,238.0,0.0,701.5,-6.0,352.5,-1.0,226.5,0.00021715941356392632,223.0,388.6875,75.0
TF:WPT_aaad_energy,6,864575.0625,19.5,0.2150917717248019,159.5,0.3368761690150457,268.0,0.06441049502221007,311.5,222.0,179.0,-11.0,852.5,-2.0,488.0,6.39332609547617e-05,832.0,388.75,75.0
